age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
28,2,419146,5,4,5,5,1,0,0,0,0,40,25
45,2,234652,4,3,2,6,0,0,0,0,0,40,25
40,2,132839,15,10,0,6,1,1,0,0,0,40,38
30,2,154120,9,13,4,11,1,0,0,0,0,65,38
25,2,169759,11,9,4,5,3,0,0,0,0,95,38
52,0,29623,2,8,4,7,4,1,1,0,0,40,38
28,1,197932,15,10,4,0,3,0,1,0,0,16,38
25,2,110138,11,9,4,7,1,0,0,0,0,40,38
59,1,105866,9,13,2,10,0,1,0,0,0,30,38
31,2,118551,6,5,0,0,1,0,1,0,0,40,38
44,4,115896,8,11,6,9,4,0,1,0,0,40,38
52,2,38795,11,9,0,2,1,0,0,0,0,40,38
34,2,193172,11,9,4,11,3,0,1,0,0,35,38
48,2,102585,12,14,0,3,4,0,1,0,0,40,38
20,2,172047,15,10,4,4,3,0,0,0,0,10,38
42,2,259643,12,14,0,9,1,0,0,4650,0,40,38
18,4,213024,15,10,4,4,3,0,0,0,0,30,38
23,2,199419,15,10,4,0,3,0,1,0,0,20,38
28,2,48894,11,9,2,0,3,0,1,0,0,40,38
34,2,329170,15,10,4,0,1,0,1,6849,0,70,38
44,5,271807,12,14,0,9,1,0,0,0,0,16,38
62,2,84784,11,9,0,6,4,0,0,0,1741,40,38
53,4,297796,0,6,2,4,0,0,0,0,0,40,38
45,5,207847,15,10,4,0,4,0,1,0,0,40,38
37,2,160035,11,9,2,2,0,0,0,0,0,40,38
52,2,83984,15,10,2,11,3,0,1,0,0,40,38
54,5,123592,11,9,5,0,4,1,1,3887,0,35,38
21,2,186314,11,9,2,0,0,0,0,0,0,40,38
37,4,410919,11,9,4,2,3,0,0,0,0,35,38
40,1,165726,8,11,0,3,4,0,1,0,0,40,38
30,2,149368,11,9,0,11,4,0,0,1151,0,30,38
25,2,25497,9,13,2,9,0,0,0,0,0,40,38
29,2,133625,11,9,2,5,0,1,0,0,0,40,38
35,2,272019,1,7,2,2,0,0,0,0,2057,40,38
35,2,197719,15,10,4,6,2,1,0,0,0,40,38
32,2,398019,5,4,4,8,1,0,1,0,0,15,25
23,2,244413,2,8,2,2,0,1,0,0,0,30,6
28,2,212640,14,15,4,9,1,0,1,0,0,85,38
32,1,56658,11,9,4,13,1,1,0,0,0,40,38
47,5,188386,12,14,5,9,1,0,0,0,0,38,38
27,2,119170,1,7,4,3,4,0,1,0,0,45,38
38,2,187346,11,9,4,11,3,0,1,0,0,40,38
48,0,191013,9,13,6,9,4,1,1,0,0,40,38
44,2,144925,15,10,0,6,1,0,0,3325,0,40,38
59,2,653215,1,7,6,13,4,0,1,0,0,40,38
21,5,337766,15,10,4,9,3,0,0,0,0,20,38
29,2,31659,15,10,4,2,1,0,0,2202,0,45,38
60,2,181953,11,9,2,13,0,0,0,0,0,28,38
29,0,204796,0,6,5,3,1,0,1,0,0,40,38
58,2,212534,11,9,2,2,0,0,0,0,0,40,38
33,2,312923,0,6,2,7,0,0,0,0,0,80,25
21,2,320425,15,10,4,9,3,0,0,0,0,30,38
47,2,239439,1,7,2,6,5,1,1,0,0,40,38
20,2,132053,11,9,4,0,2,0,1,0,1719,40,38
39,2,60070,11,9,0,7,4,0,1,0,0,24,38
27,2,212041,11,9,4,2,1,0,0,0,0,50,38
53,2,191565,3,2,0,7,4,1,1,0,0,40,5
46,2,224582,15,10,4,6,1,0,1,0,0,52,38
24,2,163595,11,9,4,6,3,0,0,0,0,40,38
67,4,176388,15,10,4,9,1,0,1,0,0,50,38
40,2,170721,0,6,2,2,0,0,0,0,0,50,38
46,5,107682,11,9,0,0,1,0,1,0,0,38,38
23,2,137214,11,9,2,11,0,1,0,0,0,37,38
28,2,258231,15,10,4,11,1,0,1,0,0,40,38
35,2,117381,9,13,0,11,1,0,0,0,0,40,38
47,2,115358,11,9,0,6,1,1,1,0,0,40,38
33,5,110171,9,13,0,9,1,0,1,0,1092,40,38
64,2,86837,13,1,2,5,0,1,0,0,0,40,29
57,2,139290,11,9,0,7,1,0,0,0,0,38,38
55,4,52888,14,15,2,9,5,0,1,0,0,10,38
39,2,75891,9,13,0,12,4,0,1,0,0,40,38
25,2,138765,15,10,2,6,0,0,0,0,0,40,38
48,2,55720,15,10,2,13,0,0,0,2407,0,40,38
43,2,133584,11,9,0,2,1,0,0,0,0,40,38
40,2,262461,11,9,2,6,0,1,0,0,0,40,38
36,2,257380,11,9,2,2,0,1,0,0,0,35,38
17,2,309504,0,6,4,11,4,0,1,0,0,24,38
37,4,191841,9,13,0,7,4,0,1,0,0,48,38
45,2,161954,9,13,4,9,1,0,1,0,0,40,10
24,2,179423,9,13,4,9,2,0,1,0,0,40,38
49,2,133729,15,10,2,7,0,0,0,0,0,17,38
37,2,182668,0,6,2,13,0,0,0,0,0,35,38
33,2,379798,11,9,2,2,0,0,0,0,0,40,38
32,3,281030,11,9,4,2,1,0,0,0,0,40,38
29,2,115677,9,13,4,9,1,0,0,0,0,40,38
73,4,109833,9,13,2,4,0,0,0,0,0,30,38
29,2,253262,15,10,4,2,1,0,1,0,0,40,38
24,2,255474,1,7,2,11,0,0,0,0,0,40,38
29,2,77009,1,7,5,11,1,0,1,0,2754,42,38
54,2,199392,4,3,0,6,2,0,1,0,0,40,26
51,2,125796,1,7,5,7,1,1,1,0,0,40,22
41,2,145441,11,9,2,6,0,0,0,0,0,40,38
20,2,281608,15,10,4,11,1,0,1,0,0,50,38
41,5,26892,9,13,4,0,1,0,0,0,0,40,38
26,2,181896,11,9,4,7,3,0,1,0,0,40,38
35,2,48779,11,9,2,4,0,0,0,0,0,35,38
45,4,247053,11,9,2,2,0,0,0,0,0,40,38
26,2,77698,15,10,2,9,5,1,1,0,0,40,38
21,2,133582,4,3,4,4,1,0,0,2176,0,36,25
43,2,188696,8,11,0,6,1,0,0,0,0,40,38
36,2,151029,5,4,2,4,0,0,0,0,0,55,38
43,2,307767,11,9,2,2,0,0,0,0,0,40,38
28,2,274690,9,13,4,0,1,0,0,0,0,45,38
39,5,42478,9,13,0,3,1,0,0,0,0,40,38
42,2,143046,11,9,4,7,3,0,1,0,0,40,38
24,2,234259,11,9,4,0,2,0,1,0,0,40,38
42,4,151809,11,9,0,4,4,0,0,0,0,50,38
26,2,191765,9,13,4,9,1,0,0,0,0,40,33
27,2,191782,11,9,4,7,2,1,1,0,0,30,38
32,2,164519,9,13,4,9,1,0,0,0,0,55,38
34,2,581071,11,9,5,0,1,0,0,0,0,48,38
64,4,187793,1,7,2,2,0,0,0,0,0,40,38
24,2,51985,11,9,4,11,3,0,0,0,0,40,38
24,2,375698,15,10,4,0,1,0,1,0,0,40,23
35,2,218542,6,5,2,3,5,0,1,0,0,40,38
35,2,183279,11,9,2,2,0,0,0,0,0,40,38
64,2,22186,15,10,6,12,1,0,1,0,0,35,38
24,1,137300,11,9,4,7,1,0,1,0,0,20,38
32,4,350624,2,8,2,2,0,0,0,0,0,40,38
19,2,304299,11,9,4,11,4,0,1,0,0,40,38
78,1,87052,11,9,6,0,4,0,1,0,0,5,38
49,2,133351,11,9,2,2,5,1,1,0,0,40,38
43,2,59460,9,13,4,11,3,0,1,0,0,40,38
20,2,102607,11,9,4,5,3,0,0,0,0,30,38
19,2,146189,11,9,4,11,2,1,1,0,0,78,38
31,2,81846,11,9,2,0,0,1,0,0,0,40,38
53,2,188644,13,1,2,7,0,0,0,0,0,40,25
28,2,54243,11,9,0,13,1,0,0,0,0,60,38
27,2,360527,11,9,2,3,0,0,0,0,0,40,38
42,5,179151,15,10,2,4,0,0,0,0,0,40,38
17,2,350995,2,8,4,7,3,0,0,0,0,16,38
54,2,87205,11,9,5,0,1,0,1,0,0,45,38
23,2,126613,9,13,4,0,3,0,1,0,0,40,38
51,2,56915,11,9,2,2,0,1,0,0,0,40,38
24,2,59146,11,9,5,11,4,0,1,0,0,48,38
29,2,109621,11,9,2,2,0,0,0,0,0,40,38
35,2,102268,2,8,0,10,2,0,0,0,0,40,38
36,4,344351,11,9,4,13,3,0,0,0,0,40,38
46,2,189762,7,12,4,12,1,0,0,0,0,56,38
32,2,108256,11,9,2,2,0,0,0,0,0,40,38
29,2,193125,11,9,4,6,1,0,1,0,0,40,38
55,2,118057,11,9,6,2,4,0,0,0,0,51,38
29,2,324505,15,10,5,0,1,0,0,0,0,40,38
31,2,139753,9,13,3,0,1,0,1,0,0,40,38
22,2,93131,15,10,4,7,1,1,0,1055,0,20,2
21,2,231866,11,9,4,4,3,0,0,0,0,65,38
30,2,285295,9,13,2,7,5,1,1,0,0,40,29
38,2,233717,15,10,0,3,4,1,0,0,0,60,38
39,2,158592,15,10,4,11,3,0,0,0,0,40,38
37,2,349116,11,9,4,11,1,1,0,0,0,44,38
42,1,199095,8,11,6,9,4,1,1,0,0,40,38
22,2,225156,11,9,4,0,1,0,1,0,0,40,38
35,2,128516,11,9,2,3,5,0,1,0,0,45,38
48,2,171807,9,13,0,7,4,0,1,0,0,56,38
19,2,183258,11,9,4,2,3,0,0,0,0,40,38
49,2,139268,15,10,4,2,3,0,0,0,0,40,38
32,2,236543,2,8,2,2,2,0,0,0,0,40,25
36,2,250238,3,2,4,7,2,1,1,0,0,40,7
19,2,218956,15,10,4,12,3,0,0,0,0,20,38
20,2,216472,15,10,4,11,3,0,1,0,0,25,38
22,2,154713,11,9,0,11,3,0,0,0,0,40,38
33,4,281030,11,9,2,4,0,0,0,0,0,94,38
23,2,181557,11,9,4,7,3,1,0,0,0,25,38
60,3,171315,11,9,0,2,1,0,0,0,0,40,38
57,4,56480,11,9,2,3,0,0,0,0,0,1,38
55,2,184948,11,9,2,3,0,0,0,0,0,40,38
53,2,167170,11,9,6,6,1,1,1,0,0,40,38
57,2,257200,11,9,2,6,0,0,0,0,0,40,38
26,2,217517,8,11,2,13,0,0,0,2885,0,40,38
49,2,123681,7,12,5,11,4,0,0,0,0,35,38
25,2,111675,15,10,2,11,0,0,0,0,0,43,38
41,2,194537,9,13,0,9,1,0,1,0,0,40,38
31,2,409622,9,13,2,6,0,1,0,0,0,36,25
19,2,197384,15,10,4,7,3,0,1,0,0,10,38
19,2,263340,15,10,4,7,3,0,1,0,0,15,38
19,2,238383,0,6,4,4,3,0,0,0,0,40,38
26,2,151724,15,10,2,11,0,0,0,0,0,40,38
26,1,120238,8,11,4,0,4,0,0,0,0,40,38
27,2,247819,15,10,4,0,1,0,1,0,0,15,38
48,2,191681,11,9,2,2,0,0,0,0,0,40,38
39,2,127772,11,9,2,2,0,0,0,0,0,40,38
40,2,43546,15,10,0,6,4,0,1,0,0,48,38
60,1,227232,11,9,6,3,4,0,1,0,0,40,38
28,2,33895,9,13,4,11,1,0,0,0,0,45,38
50,2,198681,15,10,2,13,0,0,0,0,0,70,38
31,2,113667,11,9,4,11,4,1,1,0,0,25,38
38,5,354591,11,9,4,7,4,1,1,114,0,38,38
31,5,203572,11,9,0,0,4,0,1,0,0,30,38
42,1,1125613,11,9,0,7,1,1,0,0,0,40,38
42,2,180019,11,9,4,7,1,0,1,0,0,65,38
33,2,348592,11,9,4,2,1,0,0,0,0,40,38
24,2,172169,15,10,4,5,4,0,0,0,0,30,38
21,2,196508,15,10,4,11,3,1,1,0,0,40,38
49,2,194189,5,4,2,5,0,0,0,0,0,40,38
24,2,42401,9,13,4,11,1,0,0,0,0,47,38
18,2,98667,1,7,4,7,3,0,1,0,0,16,38
17,2,150471,0,6,4,7,3,0,1,0,0,25,38
19,2,120691,11,9,4,11,3,1,0,0,0,25,38
49,2,116143,11,9,2,6,0,0,0,0,0,40,38
47,1,358668,9,13,0,9,1,0,0,0,0,48,38
23,2,182117,15,10,4,0,3,0,0,0,0,40,38
21,5,38251,15,10,4,12,3,0,1,0,0,20,38
18,2,137363,11,9,4,0,3,0,1,0,0,40,38
25,2,25249,15,10,4,0,1,0,1,0,0,40,38
26,2,183965,11,9,4,2,1,0,0,0,0,40,38
55,2,231738,11,9,0,11,1,0,1,0,0,40,8
24,4,102942,15,10,4,7,1,0,1,0,0,50,38
34,1,243867,1,7,5,6,1,1,0,0,0,40,38
40,4,151504,15,10,2,2,0,0,0,0,0,60,38
42,2,165916,9,13,0,0,4,0,1,0,0,45,38
20,2,32805,11,9,4,7,1,0,1,0,0,40,38
29,2,55390,11,9,2,2,0,0,0,0,0,40,38
28,2,230997,11,9,4,11,3,0,1,0,0,60,38
61,2,202952,0,6,0,7,1,1,1,0,0,24,38
18,2,400616,15,10,4,0,3,0,0,0,0,40,38
27,2,279872,15,10,0,7,1,0,0,0,0,40,38
57,0,250873,11,9,2,13,0,0,0,0,0,40,38
45,2,203264,11,9,0,9,1,0,1,0,0,40,38
47,2,418961,8,11,0,11,4,1,1,0,0,25,38
58,5,185338,9,13,6,12,4,0,1,0,0,40,38
47,4,162924,9,13,0,3,1,1,0,0,0,60,23
30,2,287092,11,9,0,3,1,0,1,2354,0,40,38
31,2,234537,11,9,4,5,1,0,0,0,0,60,38
51,2,105788,4,3,5,7,4,1,1,0,0,40,33
34,2,230246,11,9,4,2,1,0,0,2202,0,99,38
42,5,55764,7,12,0,9,1,1,0,0,0,40,38
37,2,259284,11,9,4,13,1,1,0,0,0,50,38
38,2,239755,11,9,2,6,0,0,0,0,0,40,38
23,2,219535,11,9,4,3,3,0,0,0,0,40,38
59,2,97213,11,9,2,4,0,0,0,0,0,40,38
31,2,108322,15,10,1,2,0,0,0,0,0,28,38
20,2,129240,15,10,4,0,3,0,1,0,0,20,38
49,2,37306,11,9,2,6,0,0,0,0,0,40,38
30,2,272432,11,9,4,12,4,0,1,0,0,40,38
21,2,811615,11,9,4,7,1,1,1,0,0,50,38
28,2,144063,11,9,2,3,0,0,0,0,0,40,38
36,2,194630,15,10,0,11,4,0,1,0,0,40,38
53,5,153486,15,10,2,4,0,0,0,0,0,50,38
64,2,121036,15,10,4,12,1,0,0,0,0,40,38
40,1,104196,2,8,2,3,0,0,0,0,0,40,38
45,2,240841,12,14,4,9,1,0,1,0,0,40,38
50,4,107581,11,9,2,11,0,0,0,0,0,50,38
24,2,236696,9,13,4,12,1,0,0,0,0,50,35
31,2,437825,3,2,2,4,0,0,0,0,0,40,25
40,2,210275,11,9,5,13,4,1,1,0,0,40,38
23,2,162228,9,13,4,11,1,0,0,0,0,48,38
54,2,191072,9,13,0,5,1,0,0,0,0,35,38
52,2,147629,11,9,2,13,0,0,0,0,0,60,38
24,2,354691,2,8,4,2,1,0,0,0,0,40,38
26,2,130931,11,9,4,0,3,1,1,0,0,40,38
23,2,168009,0,6,2,6,3,1,1,0,0,40,39
67,4,178878,5,4,2,4,0,0,0,0,0,12,38
26,2,357933,15,10,4,0,3,0,1,0,0,15,38
51,0,124076,9,13,6,0,1,0,1,0,0,40,38
21,2,102766,15,10,0,2,3,0,0,0,0,40,38
32,2,160594,15,10,4,7,3,0,0,0,0,35,38
38,2,49020,11,9,2,2,0,0,0,0,0,40,38
44,2,191268,11,9,4,0,1,0,1,0,0,43,38
39,2,112077,11,9,2,2,0,0,0,0,0,40,38
22,2,254547,15,10,4,3,4,1,1,0,0,40,22
36,2,126954,11,9,0,13,1,0,0,0,0,40,38
35,1,26987,9,13,4,9,1,0,1,0,1876,45,38
24,2,89347,1,7,4,6,1,0,1,0,0,40,38
61,3,156653,11,9,0,11,1,0,0,0,0,55,38
48,4,171986,11,9,0,9,1,0,0,0,0,15,38
18,4,194091,1,7,4,4,3,0,0,0,0,24,38
33,2,181091,15,10,2,9,0,0,0,0,0,40,38
45,2,289230,9,13,0,9,4,0,1,0,0,48,38
36,4,48585,15,10,2,9,5,0,1,0,0,4,38
23,2,43150,9,13,4,9,1,0,0,0,0,40,38
46,2,82946,11,9,4,11,1,0,1,0,0,40,38
36,2,157184,11,9,2,2,0,1,0,0,0,40,38
50,5,24790,11,9,2,5,0,0,0,0,0,40,38
32,2,182274,11,9,5,7,3,0,1,0,0,37,38
52,2,164519,11,9,6,0,2,1,1,0,0,40,38
40,2,48612,11,9,4,0,4,1,1,0,0,35,38
60,2,247483,15,10,0,3,1,0,0,0,0,40,38
24,2,139989,9,13,4,11,3,1,0,0,0,40,38
34,2,37380,11,9,3,6,4,0,1,0,0,40,38
30,2,33124,11,9,5,4,4,0,1,0,0,14,38
27,4,107846,11,9,4,10,1,0,0,0,0,30,38
28,2,44767,9,13,4,3,3,0,0,0,0,50,38
22,2,126822,9,13,4,0,3,0,1,0,0,60,38
23,2,146178,11,9,5,0,2,0,0,0,0,46,38
27,1,47284,11,9,4,10,1,1,0,0,0,40,38
68,2,99849,11,9,6,6,1,0,1,0,0,28,38
51,2,244572,11,9,5,7,1,1,1,0,0,37,38
36,4,135416,15,10,2,7,5,0,1,0,0,50,38
44,2,143368,15,10,4,7,1,1,0,0,0,55,38
44,2,227466,15,10,2,13,0,1,0,0,0,40,38
80,2,249983,5,4,6,7,1,0,1,0,0,24,38
80,3,120796,11,9,2,3,0,0,0,0,0,40,38
18,2,338632,1,7,4,7,3,0,0,0,0,16,38
26,4,195636,0,6,4,3,1,0,0,0,0,75,38
26,2,314177,11,9,4,11,1,1,0,0,0,40,38
31,2,117963,11,9,4,5,1,0,0,0,0,60,38
21,2,138513,15,10,4,3,3,0,0,0,0,25,38
27,2,149624,15,10,2,0,0,0,0,0,0,30,38
26,2,173927,8,11,4,9,3,1,1,0,0,60,22
35,2,214378,11,9,4,0,3,0,1,0,0,40,38
50,2,299215,11,9,2,0,0,1,0,0,0,40,38
59,2,249814,11,9,5,7,1,0,1,0,0,37,38
65,4,31740,15,10,6,3,4,0,1,0,0,45,38
29,2,156819,7,12,0,9,4,0,1,0,0,35,38
54,2,117198,11,9,6,0,4,1,1,0,0,40,38
18,0,54377,11,9,4,5,3,0,0,0,0,50,38
55,3,257216,12,14,6,11,1,0,1,0,0,40,38
26,2,243786,9,13,4,7,1,0,1,0,0,38,38
19,2,286419,15,10,4,0,3,0,0,0,0,20,38
76,4,237624,5,4,2,2,0,0,0,0,0,10,38
79,2,160758,5,4,2,11,0,0,0,0,0,15,38
27,2,306747,9,13,0,5,3,1,0,0,0,40,38
65,2,205309,11,9,2,0,0,0,0,0,0,20,38
28,2,184078,11,9,0,0,1,0,1,0,0,40,38
26,2,219199,11,9,4,5,1,0,0,0,0,40,38
22,2,198148,15,10,4,0,3,0,0,0,0,50,38
28,2,271012,11,9,4,0,1,1,1,0,0,40,38
19,2,425816,15,10,4,11,4,1,1,0,0,40,38
31,2,192900,15,10,4,7,1,0,0,0,0,40,38
26,3,187652,11,9,0,3,1,0,0,0,0,78,38
31,2,124420,1,7,2,2,0,0,0,0,0,40,38
39,2,33223,11,9,2,0,0,0,0,0,0,40,38
23,1,210781,9,13,4,9,3,0,1,0,0,15,38
25,2,197871,9,13,4,3,1,0,0,0,0,50,38
25,1,225193,9,13,4,9,1,1,1,0,0,40,38
42,5,121265,12,14,0,9,1,0,0,0,0,40,38
41,2,120277,9,13,4,2,1,0,0,0,0,40,38
72,2,174993,15,10,6,7,1,0,1,0,0,35,38
27,2,101709,11,9,4,11,3,1,0,0,0,40,38
23,2,197904,11,9,4,7,4,0,1,0,0,35,38
50,2,208630,12,14,0,11,1,0,1,0,0,50,38
60,5,313946,11,9,2,7,0,0,0,0,0,40,38
34,2,199227,11,9,0,13,1,0,0,0,0,50,38
33,2,322873,11,9,0,11,1,0,1,0,0,50,38
62,2,77884,11,9,2,11,0,1,0,0,0,40,29
25,2,195201,11,9,2,11,0,1,0,0,0,50,38
60,2,320376,5,4,2,6,5,0,1,0,0,40,38
25,2,130302,11,9,2,6,0,0,0,0,0,40,38
27,2,164607,9,13,5,12,3,0,0,0,0,50,38
56,3,76534,11,9,2,3,2,1,1,0,0,21,2
23,0,55465,15,10,4,5,1,0,0,0,0,40,38
49,2,165937,11,9,2,7,0,0,0,0,0,40,38
55,4,126117,11,9,6,11,1,0,0,0,0,40,38
46,0,330901,15,10,2,3,0,1,0,0,0,40,38
30,2,176969,11,9,0,6,1,0,0,0,0,40,38
35,2,360743,9,13,4,0,1,1,0,0,0,55,38
26,2,165510,11,9,0,2,4,0,0,0,0,40,38
25,2,76978,11,9,4,11,4,1,1,0,0,35,38
24,2,205865,11,9,4,11,4,0,0,0,0,45,38
33,2,23871,11,9,0,7,4,0,1,0,0,30,38
43,1,135056,11,9,5,0,2,0,1,0,0,35,38
24,2,280960,11,9,2,6,5,0,1,0,0,24,38
35,1,72338,11,9,0,4,3,1,0,0,0,56,38
46,3,218890,11,9,0,7,1,0,1,0,0,60,38
45,2,363087,11,9,5,6,4,1,1,0,0,40,38
22,2,303170,15,10,4,8,3,0,1,0,0,28,38
39,2,147548,11,9,2,2,0,0,0,0,0,40,38
46,2,134727,1,7,0,6,4,1,0,0,0,43,10
29,2,201017,12,14,4,9,1,0,0,0,0,55,33
67,2,219687,15,10,6,11,1,0,0,0,0,18,38
30,2,119522,0,6,2,2,0,0,0,0,0,45,38
25,2,208591,11,9,4,6,3,0,0,0,0,40,38
56,2,311249,11,9,6,0,4,1,1,0,0,38,38
42,2,143046,9,13,4,9,1,0,1,0,1564,38,38
27,2,192698,15,10,4,0,1,0,1,0,0,40,38
40,2,236110,2,8,2,9,0,0,0,0,0,40,4
41,2,139907,0,6,4,5,4,0,0,0,0,50,38
25,0,339956,15,10,2,10,0,1,0,0,0,40,38
25,2,457070,5,4,0,2,3,0,0,0,0,45,38
24,2,205844,9,13,4,3,3,1,1,0,0,40,38
62,2,44013,11,9,2,2,0,0,0,0,0,40,38
28,2,408473,2,8,4,11,1,1,0,0,0,40,38
22,5,232742,15,10,4,0,4,1,1,0,0,40,38
37,2,208358,11,9,2,2,0,0,0,0,0,40,38
65,2,183544,6,5,6,11,1,0,1,0,0,38,38
41,4,209344,11,9,2,11,2,0,1,0,0,40,4
55,4,168625,15,10,0,12,1,0,1,0,0,12,38
25,2,189656,9,13,4,12,1,0,0,0,0,60,38
18,2,131825,1,7,4,6,3,0,0,0,0,21,38
45,2,149169,15,10,0,2,1,0,0,0,0,50,38
23,2,120910,11,9,4,7,4,0,1,0,0,35,38
27,1,478277,9,13,2,9,0,1,0,0,0,40,38
52,2,24740,11,9,2,13,0,0,0,0,1740,55,38
25,2,110978,7,12,2,0,5,1,1,0,0,37,18
48,1,116601,12,14,0,9,4,1,1,0,0,50,26
47,4,162236,9,13,4,2,1,0,1,0,0,40,38
40,2,92649,7,12,0,0,4,0,1,0,0,40,38
44,2,118212,0,6,2,6,0,0,0,0,0,40,38
23,2,160968,15,10,4,9,3,0,0,0,0,10,38
27,4,41099,11,9,4,2,1,0,0,0,0,30,38
20,2,138768,11,9,4,5,3,0,0,0,0,40,38
35,4,185848,11,9,4,3,1,0,0,4650,0,50,38
24,2,201680,15,10,4,6,3,0,0,0,0,40,38
25,2,349190,7,12,4,5,3,0,0,0,0,20,38
46,2,174370,15,10,5,11,1,0,0,0,0,55,38
45,2,72393,9,13,3,9,4,0,1,0,0,38,38
51,2,508891,11,9,0,6,3,1,0,0,0,40,38
56,4,50791,12,14,0,11,1,0,0,0,1876,60,38
37,5,151322,9,13,4,9,1,0,0,0,0,40,38
39,4,245361,15,10,4,9,3,0,1,0,0,10,38
27,2,160786,1,7,5,2,1,0,0,0,0,45,10
60,2,180418,1,7,2,2,0,0,0,0,0,40,38
71,2,235079,13,1,6,2,4,1,0,0,0,10,38
38,1,236687,15,10,4,9,3,0,0,0,0,40,38
19,2,291181,11,9,4,11,2,0,1,0,0,28,25
45,2,240356,15,10,0,11,1,0,1,0,0,55,38
35,2,108540,11,9,2,2,0,0,0,3137,0,40,38
54,4,42924,15,10,2,11,0,0,0,0,0,50,38
23,2,60331,15,10,0,3,1,0,0,0,0,50,38
22,2,408383,15,10,4,13,3,0,0,0,0,40,38
43,2,282069,15,10,0,2,4,0,0,0,0,42,38
48,3,192755,9,13,4,3,1,0,1,0,0,55,1
46,2,143542,1,7,6,6,2,0,0,0,0,20,38
38,2,233194,11,9,2,11,0,1,0,0,0,40,38
58,4,166258,15,10,2,0,0,0,0,0,0,50,38
19,4,206599,15,10,4,7,3,0,1,0,0,22,38
27,2,358636,15,10,2,2,0,0,0,2829,0,70,38
37,4,121510,11,9,0,3,4,0,0,0,0,55,38
37,2,301614,9,13,4,6,2,0,0,0,0,40,38
34,4,201292,8,11,2,4,0,0,0,0,0,50,38
58,1,54947,15,10,4,9,1,0,1,0,0,55,38
28,2,441620,9,13,4,7,1,0,0,0,0,43,25
19,2,270551,11,9,4,7,3,0,0,0,0,20,38
24,2,127537,6,5,3,11,1,0,1,0,0,35,38
67,4,141085,11,9,0,9,1,0,1,0,0,20,38
20,1,188950,15,10,4,10,3,0,0,0,0,25,38
20,1,247794,8,11,4,0,3,0,1,0,0,35,38
27,2,384774,5,4,0,12,1,0,1,0,0,50,38
35,2,203717,8,11,4,2,1,0,0,0,0,50,38
73,4,233882,11,9,2,4,0,1,0,0,2457,40,39
21,2,411068,15,10,4,0,3,0,1,0,0,35,38
62,2,252668,12,14,4,9,1,0,0,0,0,70,38
29,2,207064,11,9,2,6,0,0,0,0,0,40,38
66,4,28061,5,4,6,4,4,0,0,0,0,50,38
36,2,247750,11,9,2,13,0,1,0,0,0,45,38
56,2,360770,3,2,2,6,0,1,0,0,0,40,5
30,2,541343,0,6,2,7,0,1,0,0,0,40,38
32,2,51150,2,8,2,7,5,0,1,0,0,40,38
49,4,36601,11,9,2,2,0,0,0,0,0,40,1
44,2,134120,11,9,2,0,5,0,1,0,0,40,38
32,2,248584,11,9,4,4,3,0,0,0,0,40,38
23,2,158996,15,10,2,5,0,0,0,0,0,38,38
25,2,391591,2,8,4,2,1,0,0,0,0,40,38
48,2,102597,15,10,5,0,4,0,1,0,0,44,38
25,2,137645,9,13,4,11,1,1,1,0,0,40,38
45,2,140664,7,12,0,13,1,0,0,0,0,55,38
49,2,129513,11,9,2,13,0,0,0,0,0,50,38
29,2,209173,7,12,4,11,1,0,0,0,0,40,38
25,2,155320,9,13,4,3,3,0,0,0,0,45,38
43,4,237670,8,11,0,3,1,0,0,0,0,25,38
22,2,63105,11,9,4,9,3,1,0,0,0,40,38
19,2,111232,2,8,4,13,3,0,0,0,0,15,38
18,2,57108,1,7,4,11,3,0,0,0,0,16,38
56,2,124771,11,9,2,6,0,0,0,0,0,40,38
38,4,197365,11,9,2,12,0,0,0,0,0,50,38
63,2,134699,11,9,6,9,1,0,1,0,0,25,38
42,2,91585,15,10,6,12,4,0,1,0,0,40,38
48,2,171095,7,12,0,3,4,0,1,0,0,40,8
30,2,235109,8,11,0,0,4,0,1,0,0,40,38
26,2,151626,9,13,4,9,1,1,1,0,0,45,38
34,2,105141,15,10,0,0,3,0,0,0,0,40,38
35,2,538583,1,7,5,13,1,1,0,0,0,40,38
31,2,198452,9,13,4,0,3,0,1,0,0,40,38
55,2,121912,15,10,2,13,0,0,0,0,0,24,38
35,2,73715,1,7,2,2,0,0,0,0,0,40,38
67,2,172756,3,2,6,6,1,0,1,2062,0,34,6
32,2,97723,11,9,2,2,0,0,0,0,1672,40,38
38,2,179262,15,10,0,0,4,0,1,0,0,30,38
56,4,95763,11,9,2,2,0,0,0,0,0,55,38
41,2,230020,11,9,2,2,0,1,0,0,0,40,38
27,1,221317,1,7,2,2,0,0,0,0,0,40,25
38,2,161141,11,9,0,13,1,0,0,0,0,40,38
30,2,316471,9,13,4,0,1,0,0,0,0,50,38
20,2,266525,15,10,4,9,2,1,1,594,0,20,38
21,2,210165,6,5,3,5,3,0,0,0,0,40,38
80,2,138050,11,9,3,6,1,0,1,0,0,16,38
54,1,137678,11,9,0,7,1,0,1,0,0,30,38
36,2,184659,11,9,2,6,0,0,0,0,0,40,38
42,0,557644,11,9,4,0,4,0,1,0,0,40,38
